orfao_id,descricao,fornecedor_nome,nota_numero,data_emissao,melhor_produto_id,melhor_produto_nome,melhor_score,segundo_score,ambiguo,faixa
5c19b1b3-a753-4f9a-9e91-76f357d0710d,REFRIG COCA COLA S/ACUCAR 350ML,Assai atacadista,101312,2026-03-11,0e991162-9e9b-4eb1-9a81-6b33a0de4a1f,Coca-Cola lata 350ml,0.5714,0.5000,true,0.40-0.60
56cc9476-4111-48ba-93d9-a6d9e15c6e72,CC SEM ACUCAR KS 290ML,Refrescos Guararapes ltda - AJU (Solor Coca cola),4271204,2026-03-11,800232da-08b3-4977-b1fb-5e8327d62ade,Coca-Cola Ks Sem acucar,0.7143,0.4286,false,0.60-0.75
d6320b63-28c5-416f-8b4c-dfc1f9b384bf,LEITE UHT BETANIA INTEG 1L TP,Megga distribuidora ltda,542541,2026-03-13,5b8385a9-15bb-4734-9b65-8abbb37253d7,Leite,0.2000,0.1667,true,0.20-0.40
53fc5704-d5e2-4e7c-a1a3-f8f3a66c1006,CREME CULINARIO LECO 1KG TP,Megga distribuidora ltda,542541,2026-03-13,fbf49238-b8e4-4026-8649-8b70186bd34f,Creme de leite culinario,0.2857,0.1667,false,0.20-0.40
aed889c5-5718-4db2-98b9-c7b86fdbbb33,"MOLHO OSTRAS YUMART 2,27L LT",Megga distribuidora ltda,542541,2026-03-13,801b5344-0500-4061-9f17-f14f849b2526,MOLHO PESTO,0.1667,0.1667,true,<0.20
0f15f40a-73a2-43a6-84c2-818c37ec5161,"MASSA FOLHADA FORNO DE MINAS LAMIN 1,9KG CXT",Megga distribuidora ltda,542541,2026-03-13,8a38b9df-98ea-48cc-b24e-072c5f165206,Massa folhada,0.2500,0.1818,true,0.20-0.40
18ec07dd-e619-4ebf-b19b-2512e90741da,BATATA BEM BRASIL FAST FOOD CRISPY 2KG PCT,Megga distribuidora ltda,542541,2026-03-13,e5a0c0d1-cf0c-4232-9721-e8a2589ec119,Cenoura kg,0.1111,0.1111,true,<0.20
b87b4b7d-d048-459e-8e94-946c4ede80ad,BOV PICANHA BLACK FRIBOI KG GRANEL,Megga distribuidora ltda,542541,2026-03-13,263232ed-d162-496b-9a78-9882e8b199f7,Picanha,0.1667,0.1429,true,<0.20
afe83d19-325a-4098-b7c9-82ccdc63c052,Microverdes de Beterraba  Peso:Kraft 40g,Cultive-se Horta vertical,2195,2026-03-13,026befa9-4b9d-444d-93b0-c8bedcfe5728,Xarope de Baunilha,0.1250,0.1250,true,<0.20
94ec60d1-a7a9-4157-a83e-a244919c6420,Microverdes de Rucula  Peso:30 g,Cultive-se Horta vertical,2195,2026-03-13,b9b79761-891b-4d9c-b2a7-2d96e72dc362,Rucula,0.2000,0.1667,true,0.20-0.40
d0ce29ad-9653-4b63-bb16-a2d3ab8f8c7c,Microverdes de Coentro  Peso:Kraft 40g,Cultive-se Horta vertical,2195,2026-03-13,fc3450dd-1e03-4140-9874-905651556e51,SEMENTE DE COENTRO,0.2857,0.1667,false,0.20-0.40
47e1579b-a453-4293-aaeb-94f96daf526a,"PLACA PRETA COMUNICACAO VISUAL 1,50X5,00",Alltop,2586,2026-03-13,08ec58cc-418e-40b7-a3e6-b8fdf6533c23,Bacon - 50g,0.1429,0.1250,true,<0.20
ce7e14d6-1c81-4b7d-a64d-5db2474195c8,TESOURA FRANGO CX24 - SL0107D,Shopping de utilid. e equip. comercio e rep. ltda,38604,2026-03-14,ffce233b-d837-4c21-b525-bcf6032dc3f0,Peito de Frango - 150g,0.1111,0.1111,true,<0.20
52ca05d2-ab91-4c4e-a4bb-6bb8a2a83bc7,CERVEJA STELLA ARTOIS 330ML PURE GOLD,Assai atacadista,133875,2026-03-14,0e15c378-3dc0-4f2a-a433-ff57e0cd79c9,Stella Artois Long neck,0.2500,0.2222,true,0.20-0.40
e7cb42ac-3652-4fa4-a970-6db085bc96fa,CERVEJA STELLA ARTOIS LN 330ML,Assai atacadista,133875,2026-03-14,0e15c378-3dc0-4f2a-a433-ff57e0cd79c9,Stella Artois Long neck,0.5000,0.3750,false,0.40-0.60
0bdfbfc8-c0b3-469c-838d-ecf7bccc2b4b,GIN BEEFEATER 750ML,Assai atacadista,133875,2026-03-14,20167ed5-6ddd-4378-bb43-9b53d6511bee,Gin Tanqueray 750ml,0.6000,0.5714,true,0.60-0.75
48dd3156-2dcd-44c5-96c7-5448b99ac59d,REFRIG ANTARCTICA 350ML GUARANA,Assai atacadista,133875,2026-03-14,144609e0-aa34-45b4-9cef-67496de932bb,* Excluído * Guaraná Antarctica 350ml,0.6667,0.6667,true,0.60-0.75
c053cc0c-f578-4412-b9d3-965219aeb1e0,REFRIG ANTARCTICA GUARANA ZERO PACK 12X350ML,Assai atacadista,133875,2026-03-14,144609e0-aa34-45b4-9cef-67496de932bb,* Excluído * Guaraná Antarctica 350ml,0.4444,0.4444,true,0.40-0.60
11a47e35-e003-4588-ab79-ff99435a63cc,LAVA LOUCA AJU 500ML NEUTRO,Assai atacadista,133916,2026-03-15,852a1ba1-fcea-4991-8f85-ad178cf87af0,Cachaça Bananinha 500ml,0.2500,0.1667,true,0.20-0.40
630f922e-1532-48f8-84d1-d22d4a163281,LAVA ROUPA PO BRILUX 400G TRIPLA ACAO,Assai atacadista,133916,2026-03-15,a6e6d343-ef57-489d-bc9e-7ef522349231,leite em po,0.1111,0.1111,true,<0.20
9fd3916c-e394-4af4-98c2-a39ef04d6195,COND DT VERSATILE FR 60K 220V 3F - CARRIER -,Refrigelo Climatizacao de Ambientes,1048996,2026-03-19,8041bffc-0bc1-4d87-9f27-b75245902f83,Carpaccio - 60g,0.1250,0.0000,false,<0.20
c37805fe-38d9-4501-b634-1e1c2b67aca4,EVAP DT VERSATILE FR 60K 3F 220V - CARRIER - 42BQA060510HC,Refrigelo Climatizacao de Ambientes,1048996,2026-03-19,8041bffc-0bc1-4d87-9f27-b75245902f83,Carpaccio - 60g,0.0833,0.0000,false,<0.20
7d7d9325-89e8-44f5-8d8d-e9a67094469d,COND DT VERSATILE FR 60K 220V 3F - CARRIER -,Refrigelo Climatizacao de Ambientes,1048997,2026-03-19,8041bffc-0bc1-4d87-9f27-b75245902f83,Carpaccio - 60g,0.1250,0.0000,false,<0.20
c68052ea-a08c-4b4f-a95a-751aa8fe61f3,EVAP DT VERSATILE FR 60K 3F 220V - CARRIER - 42BQA060510HC,Refrigelo Climatizacao de Ambientes,1048997,2026-03-19,8041bffc-0bc1-4d87-9f27-b75245902f83,Carpaccio - 60g,0.0833,0.0000,false,<0.20
6ced48b0-9a56-4527-b2e1-2043cdb4df69,ACUCAR CRISTAL CHEEF 1KG,Assai atacadista,134452,2026-03-21,2269ad8e-189c-46a9-b519-9c0ca73f5b5e,açucar,0.2500,0.2000,true,0.20-0.40
73fecdf9-224e-4526-a81a-651e5afead32,AGUA SANITARIA DRAGAO 1L,Assai atacadista,134452,2026-03-21,a2e8883b-0af6-4450-b887-8b204983d80a,AGUA TONICA,0.2500,0.2000,true,0.20-0.40
d0a98a01-6e48-4521-bad7-508918703021,ARROZ TIO URBANO BCO 1KG,Assai atacadista,134452,2026-03-21,5a57a042-adbd-46b4-824f-24eee9311dcd,Arroz Branco 120g,0.3333,0.1667,false,0.20-0.40
cffd3302-0e66-43dd-83a5-5f4234e30b22,ESPONJA SCOTCH BRITE D FACE C/10,Assai atacadista,134452,2026-03-21,13cf3927-5235-4f12-adb2-ef8677275e9e,* Excluído * Massa Rap10,0.1250,0.1111,true,<0.20
a6336638-6382-4024-a2f2-c4adf8c63149,FEIJAO CARIOCA KICALDO 1KG,Assai atacadista,134452,2026-03-21,e5a0c0d1-cf0c-4232-9721-e8a2589ec119,Cenoura kg,0.2000,0.1667,true,0.20-0.40
60576e92-1cb0-4065-b362-b58dd1d15555,GELATINA DR OETKER S/SABOR 24G BCA,Assai atacadista,134452,2026-03-21,2a2f9f5f-66d0-4588-9320-6edad19025dd,gelatina sem sabor,0.2857,0.1429,false,0.20-0.40
0bee9fa7-99e4-4c69-9463-43e46438fab3,LAVA LOUCA AJU 500ML NEUTRO,Assai atacadista,134452,2026-03-21,852a1ba1-fcea-4991-8f85-ad178cf87af0,Cachaça Bananinha 500ml,0.2500,0.1667,true,0.20-0.40
1653bdd7-144a-468f-a213-a55adb17b359,MILHO VERDE QUERO LT 170G,Assai atacadista,134452,2026-03-21,86d07cce-1977-460a-b374-70294b02f91f,COCA LATA ZERO,0.1429,0.1250,true,<0.20
1a52b216-7398-49e9-82ce-bd90b6754a57,QJ T BRIE TIROLEZ 125G,Assai atacadista,134452,2026-03-21,e0b186e4-4a54-4b31-9893-9f20bd7f2230,Queijo Brie,0.5000,0.2000,false,0.40-0.60
116246cb-f501-43e7-89e4-3b72b383d728,QJ T PARM DAVACA KG,Assai atacadista,134452,2026-03-21,e5a0c0d1-cf0c-4232-9721-e8a2589ec119,Cenoura kg,0.2000,0.2000,true,0.20-0.40
479e1cdc-66f9-4f74-a8d2-c8d30aa7fd1a,STELLA ARTOIS LONG NECK 330ML SIX-PACK SHRINK C/4,CDD Aracaju,382053,2026-03-21,0e15c378-3dc0-4f2a-a433-ff57e0cd79c9,Stella Artois Long neck,0.3750,0.3000,true,0.20-0.40
a98954fa-eea1-4fd9-bc7a-bf73e7431d74,CORONA EXTRA N LONG NECK 330ML CX C/24 NPAL,CDD Aracaju,382053,2026-03-21,f6c324bf-ef17-4fa8-bca4-2d15a8d5fb64,Corona Extra Long neck,0.3750,0.3333,true,0.20-0.40
4ebb43e2-283a-4d45-af33-09718d758414,TONICA ANTARCTICA LATA 350ML SH C/12 NPAL,CDD Aracaju,382053,2026-03-21,9e027fda-c6b4-40a8-874d-6584642f78ba,Guarana Antarctica lata 350ml,0.4444,0.3333,false,0.40-0.60
696712e6-8a6e-4aa6-a3f3-2b9cb6fbdcd2,"OLEO ALGODAO LIZA 15,8L",Assai atacadista,134419,2026-03-20,2dc323c7-7b96-4884-a5fb-9e57281b7e7c,oleo de soja,0.1667,0.1667,true,<0.20
09e21134-af46-4f42-8fcb-1a388951a6a7,OLEO SOJA SOYA PET 900ML,Assai atacadista,134419,2026-03-20,2a8af4db-7600-4c00-ae10-5bcd85a70ad2,CYNAR 900ml,0.2857,0.2857,true,0.20-0.40
6e90b97b-9e4e-4f07-ae4b-b4b2b22681e7,CERVEJA ULTRA N LONG NECK MICHELOB 330ML,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,a59b36e0-fe09-4047-84b3-2786d985d8ec,Cerveja Lagunitas 355 ml,0.2500,0.1429,false,0.20-0.40
bfb96547-28e9-4d53-aa8f-9bd4747ffffe,BATATA SUJA KG,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,e5a0c0d1-cf0c-4232-9721-e8a2589ec119,Cenoura kg,0.2500,0.2500,true,0.20-0.40
da905f44-039e-4817-afaf-7ced62e394a7,EMBALAGEM G682 GALVANOTEK 1000ML UND,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,dc0f548f-9e97-4a35-b344-3e6823454df1,Pote 1000ml,0.2857,0.1250,false,0.20-0.40
c329dd5d-b2b8-4b72-b980-86687a63a0ee,CERVEJA LATA ITAIPAVA 350ML,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,72e2f8be-4b44-493e-b7d8-6c692152f473,Sprite lata 350ml,0.5000,0.4286,true,0.40-0.60
1f5e007f-7de9-4aa9-8ffc-3b927619b515,MILHO VERDE SACHE FUGINI 170G,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,9d90ddd0-4bf3-4833-9a28-0b9a82b30243,Cafe - (Sache descafeinado),0.1429,0.1000,true,<0.20
5dc79881-319a-4346-99cb-4e34de621706,TOUCA DESC TNT BRANCA INOVEN 100UND,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,30688e36-2eda-4642-a58c-d7371ec6bdf5,Escalope 100g,0.1250,0.1250,true,<0.20
a37b667d-5e5c-4916-b600-f5747edbc707,OVO BRANCO GRD PLACA FAVORITO 30UND,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,3e68caa0-87c4-4689-8f8b-cd943486c53c,Camarão 36/40 - Pistola/Cinza (2 UN) 30g,0.1667,0.1667,true,<0.20
caa5905c-3fef-4ba9-aa61-fa6a8753ae9b,PEIXE CORVINA EM POSTA KG,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,e5a0c0d1-cf0c-4232-9721-e8a2589ec119,Cenoura kg,0.1667,0.1429,true,<0.20
bbcd359c-4836-426b-8ca6-1b31d194a348,MANTEIGA OURO BOM KG,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,8ac7463b-98ed-4cbd-99b9-8057f10b6889,Manteiga,0.2500,0.2000,true,0.20-0.40
b52a12b8-8b40-44f8-82e1-28206fffcc37,"HAMBURGUER AVE/BOV GRA FILE INTERF 2,688KG","Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,e5a0c0d1-cf0c-4232-9721-e8a2589ec119,Cenoura kg,0.1111,0.1111,true,<0.20
58873b89-0785-47b3-bd3e-3132bcd910bf,LEITE UHT INT C/ TAMPA BETANIA 1L,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,5b8385a9-15bb-4734-9b65-8abbb37253d7,Leite,0.2000,0.1667,true,0.20-0.40
001ca309-70ab-4a8b-b98e-e057fa7f9a94,SUCO NECTAR UVA MARATA 200ML,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,d391566d-58d4-43a8-b222-ccdf0b052af1,Salmao 200g,0.1429,0.1429,true,<0.20
89f5d6bf-2ebe-4194-a52a-f929b0d5a464,COPO TRANSP REFRIG MARATA 150ML 100UN,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,595ff60c-896f-47ad-bf67-252823f2252d,Ypioca 150 anos 700ml,0.1818,0.1111,true,<0.20
efb282d3-d53e-4189-a7b1-c31c419bb331,EMBALAGEM REDO G742 GALVANOTEK UN,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,574249e0-105a-4240-963e-ad62bb6337ee,Polvo por unidade,0.1429,0.0909,true,<0.20
c740e7aa-9529-49de-9d0c-50c7771efba3,CHARQUE LAGARTO ALVORADA PCT 5KG,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,e2731e64-1dbe-416b-90ee-0dbd1da9d159,CHARQUE,0.2000,0.1667,true,0.20-0.40
76f51aef-b3f4-47b8-a3aa-8c3f66eb8fa4,OVO BRANCO GD PLACA LACERDS 30UND,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,3e68caa0-87c4-4689-8f8b-cd943486c53c,Camarão 36/40 - Pistola/Cinza (2 UN) 30g,0.1667,0.1667,true,<0.20
ad863ca4-f237-4eba-813a-d8c847542119,"AGUA MINERAL S/GAS PET D DAVILA 1,5L","Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,123d266e-9a95-4844-b62e-0d7c0f5bb5bb,Agua Com Gas Indaia Pet,0.4286,0.4286,true,0.40-0.60
511ee1cd-e2f4-4310-bf18-58d22c2edc75,REQUEIJAO CREMOSO LIGHT VIGOR 200G,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,d391566d-58d4-43a8-b222-ccdf0b052af1,Salmao 200g,0.1667,0.1667,true,<0.20
918b8ec9-201d-4783-929d-1327a209d2a4,PEITO DE FRANGO COPACOL KG,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,ffce233b-d837-4c21-b525-bcf6032dc3f0,Peito de Frango - 150g,0.5000,0.3333,false,0.40-0.60
3bd545df-d7e2-4dd3-ab5c-777eefa0443e,BACON EM CUBO SABOR MINEIRO 1KG,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,ab75d8e8-5aee-4b5a-9229-065426557d3e,* Excluído * Bacon,0.1429,0.1429,true,<0.20
a9bc87cc-ee4b-47a4-86ca-426a2ae4e0c3,COPO TRANSP MARATA 400ML 50UN,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,a688c5fa-e3d0-420a-a04a-04475bee8e6b,CHOPP 400ML,0.2500,0.1250,false,0.20-0.40
052f1a77-5d3d-4e59-b4b9-a868c2bc295b,PAO DE FORMA TRAD CHARLOTTE 420G,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,d31345ce-2ef8-4455-9d41-7ae889a80bbc,pao de forma  natural  2 fatias,0.3750,0.2500,false,0.20-0.40
5b5658e9-ff40-4818-94f6-24d7c89616d2,FRANGO DESFIADO SHEILOCA 500G,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,852a1ba1-fcea-4991-8f85-ad178cf87af0,Cachaça Bananinha 500ml,0.1429,0.1429,true,<0.20
d7ea305d-ab26-4c5b-8e35-c336448f2db6,COPO PP TRANSP ULTRA 500ML 50UN,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,852a1ba1-fcea-4991-8f85-ad178cf87af0,Cachaça Bananinha 500ml,0.2000,0.1429,true,0.20-0.40
f918c8c7-ff43-4dd5-ac9c-d0b348ee7929,ACUCAR CRISTAL PINHEIRO 1KG,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,2269ad8e-189c-46a9-b519-9c0ca73f5b5e,açucar,0.2500,0.2000,true,0.20-0.40
2be241a8-9e7b-46e5-ac65-706cfb4ac60b,PETISCO DE FRANGO COPACOL 1KG,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,ffce233b-d837-4c21-b525-bcf6032dc3f0,Peito de Frango - 150g,0.2857,0.2857,true,0.20-0.40
813ee0e7-9d1e-4d10-afa6-ac76a45da4ae,CREAM CHEESE DANUBIO 1KG,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,f299b8dc-1865-40c7-9bf0-86fb1cd4f3f5,cream cheese,0.5000,0.4000,true,0.40-0.60
e75f8341-694f-4c0b-8d91-b1557a3a04c9,"FILE DE PEITO DE FRANGO FRIATO 1,5KG","Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,ffce233b-d837-4c21-b525-bcf6032dc3f0,Peito de Frango - 150g,0.4286,0.2857,false,0.40-0.60
84fc8b9b-f52e-4101-b24d-6c46ffb25872,COXA C/ SOBRECOXA IND LE VIDA KG,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,e5a0c0d1-cf0c-4232-9721-e8a2589ec119,Cenoura kg,0.1429,0.1429,true,<0.20
d9c94883-d4b4-42b1-b77f-fd7800d391b8,PRESUNTO COZ RETANGULAR SUINCO KG,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,d9abf67c-8dab-4a5b-89b6-bf72c7fd7647,* Excluído * Presunto,0.1667,0.1667,true,<0.20
43c0f367-9148-4f3e-b3ee-47ceb39d7c14,COPO PP CHOPP ULTRACOPOS 330ML 50UN,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,b942a535-f094-4c7a-b699-68aeb5ef4e93,CHOPP 300ML,0.2222,0.2222,true,0.20-0.40
d2e88066-eb67-4548-bdb4-8b89718586a4,FRANGO A PASSARINHO LE VIDA 1KG,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,e5a0c0d1-cf0c-4232-9721-e8a2589ec119,Cenoura kg,0.1667,0.1429,true,<0.20
5eed3ea9-c7f1-4311-b5a6-0ec32cf6c79f,"CREME DE LEITE 20 GORD PIRACANJUBA 1,030KG","Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,d9dfc4be-c730-4d46-b722-62a7b924fae9,creme de leite fresco,0.3333,0.3333,true,0.20-0.40
d657a3c4-8164-437a-ac25-568773da316c,BATATA CONG TRAD PALITO 9/9MM BINT 2KG,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,283f0f6e-df64-4c58-b8e8-ebb00fb16771,Batata palito,0.2857,0.2500,true,0.20-0.40
7ef14d3b-2d24-442f-8827-732c1557137c,ESPONJA MULTIUSO DONA FAXINA 1X1UN,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,574249e0-105a-4240-963e-ad62bb6337ee,Polvo por unidade,0.1429,0.0909,true,<0.20
aada8111-c131-4aef-bafa-2a7e970ed742,LINGUICA TOSCANA FRIMESA KG,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,e5a0c0d1-cf0c-4232-9721-e8a2589ec119,Cenoura kg,0.2000,0.1667,true,0.20-0.40
e56839d7-15c7-4336-90aa-7e2b3e5d905b,QUEIJO MUCARELA NATVILLE KG,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,e5a0c0d1-cf0c-4232-9721-e8a2589ec119,Cenoura kg,0.2000,0.2000,true,0.20-0.40
dd0cba0c-a1c4-4be4-8a12-5b6978b3a12c,BETERRABA KG,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,e5a0c0d1-cf0c-4232-9721-e8a2589ec119,Cenoura kg,0.3333,0.2500,true,0.20-0.40
6f65d936-5f07-4bcc-ac26-cd2d846c55bd,RABADA BOVINO CONG KG,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,e5a0c0d1-cf0c-4232-9721-e8a2589ec119,Cenoura kg,0.2000,0.1667,true,0.20-0.40
2d2b36f5-05b2-408c-a7dd-a4ef8f2c0559,"MARMITHERM ULTRA M50 C/ 10UN ,","Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,08ec58cc-418e-40b7-a3e6-b8fdf6533c23,Bacon - 50g,0.1667,0.1429,true,<0.20
eff56a6a-e831-4fe7-bf27-c3d868aaf5e4,"GUARDANAPO MAX PEROLA 19,5X18CM 38FLS","Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,84362ad4-74e7-47c1-90e0-8975495c8817,Uisque Macallan 18 anos,0.0909,0.0833,true,<0.20
d4d812d6-53cb-4371-a809-78272596e462,PIMENTAO VERDE KG,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,e5a0c0d1-cf0c-4232-9721-e8a2589ec119,Cenoura kg,0.2500,0.2000,true,0.20-0.40
d4f311c4-535a-49b6-9076-9139f242c3cc,CREME DE LEITE UHT ITALAC 200G,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,d9dfc4be-c730-4d46-b722-62a7b924fae9,creme de leite fresco,0.4286,0.4286,true,0.40-0.60
cdeaadf5-ba72-48e0-a6e8-150aff6b8f83,CAFE ALMOFADA MARATA 250G,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,3f68bd85-02bb-42e9-9c89-9685f5eb856b,Café,0.2500,0.2000,true,0.20-0.40
519e993a-3e14-4251-80ae-9281f850f542,CANUDO BIO C SACHE STRAWPLAST 100UN,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,30688e36-2eda-4642-a58c-d7371ec6bdf5,Escalope 100g,0.1429,0.1429,true,<0.20
7a25c555-4e1a-4b99-8f96-92b7cd2e9f70,MAIONESE PROFISSIONAL VIGOR 1KG,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,147fde87-bd21-4447-bfc2-0d33434c6486,* Excluído * Maionese,0.2000,0.2000,true,0.20-0.40
b761a7f4-897b-4a92-8dd4-802948b4a1ea,POLPA CACAU POMAR 100G,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,30688e36-2eda-4642-a58c-d7371ec6bdf5,Escalope 100g,0.2000,0.2000,true,0.20-0.40
c82320c3-4963-4753-82fa-2be98ea0dbb1,SACO LISO BARBOSA 500G 12X27 100UN,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,30688e36-2eda-4642-a58c-d7371ec6bdf5,Escalope 100g,0.1111,0.1111,true,<0.20
cdebd3c5-7910-4c1c-88a0-04e695a65b58,FEIJAO CARIOCA TIO SASSA 1KG,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,e5a0c0d1-cf0c-4232-9721-e8a2589ec119,Cenoura kg,0.1667,0.1429,true,<0.20
6e9b3313-9fd1-47b9-9631-4b62140dde3a,QUEIJO COALHO PRE COZIDO OURO BOM KG,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,aaaac600-57ce-48ec-b08e-8129121dbe56,QUEIJO COALHO,0.2857,0.1250,false,0.20-0.40
51a8505e-5518-49a9-b3a7-d70a67e05178,"ALCOOL ETILICO 54,0  PINDORAMA 1L","Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,054d8eb8-42e1-46d2-b80c-50f38d3154d8,Álcool,0.2500,0.0000,false,0.20-0.40
699e0548-c67b-4b81-957b-55d729b4f7dd,POLPA MARACUJA TROPICAL POMAR 100G,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,04567c60-dc8e-4d61-985c-c42f40571d4d,polpa maracuja,0.4000,0.1667,false,0.40-0.60
353353b1-156b-43b8-bec2-dd15d22952fb,MACARRAO ESPAGUETE N8 BRANDINI 500G,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,559ed45e-4dbc-4f5e-a877-e5f36d7ca724,Macarrão funcionário,0.2000,0.1429,true,0.20-0.40
6e8c63a0-2e45-4837-a2a1-4a3fe3504cc6,REFRIG GUARANA ZERO PET ANTARCTICA 1L,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,82618c49-996b-41e1-86f0-3b8a59a2a579,guarana antartica zero,0.3333,0.2500,true,0.20-0.40
19943743-fa40-4df0-824b-0020b4d1d0bb,CATCHUP SACHE MAREIA 144X6G,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,9d90ddd0-4bf3-4833-9a28-0b9a82b30243,Cafe - (Sache descafeinado),0.1667,0.0000,false,<0.20
b69abd9e-4fbf-4c26-868f-8e3ded8359ff,REFRIG BLACK PEPSI 1L,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,d23c8d79-800e-4580-90a3-1fc7b9ca9c40,Uisque Black Label 1L,0.2000,0.0000,false,0.20-0.40
ea4f34de-09e1-460a-b00e-83eeab174cef,MAIONESE SACHE MAREIA 144X6G,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,147fde87-bd21-4447-bfc2-0d33434c6486,* Excluído * Maionese,0.2000,0.1667,true,0.20-0.40
2dad125b-b6c0-4ac9-b09a-c599cbaac37c,REFRIG LARANJA PET SUKITA 1L,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,283ad922-5bcb-460e-8cd2-67670d49658c,Laranja,0.2500,0.2000,true,0.20-0.40
2fb42268-cc6e-44a0-a47c-a28360151411,CHANTILLY MIX SUPREME AMELIA 1L,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,2af407d2-0df9-4da4-a408-a3aee4c5814d,mix de frutas vermelhas,0.1429,0.0000,false,<0.20
9123d87a-a542-4085-ba63-bd505ece5cd1,MARGARINA C/ SAL PRIMOR 1KG,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,8271985a-fe59-4390-b57c-085573cc6e49,Salmão,0.2500,0.2000,true,0.20-0.40
c610dc68-2bba-43cd-bfe1-b5a56f284932,QUEIJO MUCARELA NAL MILK KG,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,e5a0c0d1-cf0c-4232-9721-e8a2589ec119,Cenoura kg,0.1667,0.1667,true,<0.20
4f8eb98e-204d-4de4-b6b8-b659564b0d29,QUEIJO PARMESAO KG,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,5ce6f5d7-4ef6-4a55-b76a-19fd1c0e3110,Parmesao,0.3333,0.2500,true,0.20-0.40
86834a04-8dfa-417e-bd57-5e231c113cbc,CALDO DE FRUTOS DO MAR SAZ AJINOMOTO 1KG,"Jms comercio de frutas, verduras e cereais ltda",231194,2026-03-20,992e7087-c316-4e32-9c7c-f17759bc5f24,Tortelli (Valor do kg),0.2000,0.1818,true,0.20-0.40
