bucket,produto_id,nome,tipo,descontinuado,controla_estoque,categoria_compras,items_nfe_matched,orfaos_token_match,vendas_total,vendas_90d,vendas_30d,qtd_vendida_30d,ultima_venda
AUTO_NFE,86d07cce-1977-460a-b374-70294b02f91f,COCA LATA ZERO,VENDA_SIMPLES,false,true,,0,19,0,0,0,0,
DESCONTINUADO,a859b55f-6f8b-47e5-98c4-9b02bc0402f5,* Excluído * Tequila Jose Cuervo Prata - dose,VENDA_SIMPLES,true,false,,0,0,0,0,0,0,
NUNCA_VENDIDO,8b6d870d-3429-4980-9134-1e195bcb2bc8,ESPUMA DE ABOBORA,INSUMO,false,true,,0,0,0,0,0,0,
AUTO_NFE,9f10608f-36c4-4213-bd6e-97cacbe76300,Vinho Branco Marquesa de alorna grande reserva,VENDA_SIMPLES,false,true,,0,15,0,0,0,0,
DESCONTINUADO,9d9cd5a8-d25b-4811-87b3-1627826fadf8,* Excluído * Prato - 05,VENDA_SIMPLES,true,false,,0,0,0,0,0,0,
AUTO_NFE,d66f6edb-3e66-4ff4-a70c-8aacb2172c11,Vinho Tinto .COM Premium,VENDA_SIMPLES,false,true,,0,11,0,0,0,0,
AUTO_NFE,ef7d17f7-99e9-483b-b016-8bea27dfc19f,Peito de frango grelhado - Executivo,VENDA_SIMPLES,false,false,,0,8,0,0,0,0,
NUNCA_VENDIDO,49eaf4ba-9b6b-4f77-8b49-b74e7f4ea148,Champagne Jules Pierlot Brut,VENDA_SIMPLES,false,true,,0,0,0,0,0,0,
AUTO_NFE,1f955024-e04f-4a01-9420-a2d45eea1ede,CORDIAL DE CAPIM SANTO - Drink,INSUMO,false,true,,0,1,0,0,0,0,
DESCONTINUADO,b1fdd3f9-3a26-498b-8fd1-e0999a53912c,* Excluído * Xarope de Canela,INSUMO,true,true,,0,1,0,0,0,0,
AUTO_NFE,22420f80-66b0-4b07-b69d-c57c061b9786,Vinho Tinto Primitivo IGP,VENDA_SIMPLES,false,true,,0,5,0,0,0,0,
AUTO_NFE,adfde513-494a-43e7-a475-6663d7e2914d,Vinho Branco Amadeo chardonnay,VENDA_SIMPLES,false,true,,0,14,0,0,0,0,
AUTO_NFE,85130314-5a4a-483d-9a90-0c43796a5825,Chips de Batata Peruana Roxa (20 g),INSUMO,false,true,,0,5,0,0,0,0,
AUTO_NFE,c7dd2be6-5d1e-47b8-b8c0-25f1296391b7,Vinho Branco Flor de vetus,VENDA_SIMPLES,false,true,,0,14,0,0,0,0,
DESCONTINUADO,41b9036b-4526-4bab-82df-4b078214ccec,* Excluído * Massa Nero,INSUMO,true,true,,0,6,0,0,0,0,
AUTO_NFE,23dc984e-032e-4be8-8668-05fe486264cf,queijo do reino,INSUMO,false,true,,0,9,0,0,0,0,
DESCONTINUADO,317a459d-e06d-40c1-b2ff-d00ad82a6730,* Excluído * Farinha panko,INSUMO,true,true,,0,6,0,0,0,0,
DESCONTINUADO,344bcfe1-b034-4e72-a107-877cfcd9f07d,* Excluído * Prato - 04,VENDA_SIMPLES,true,false,,0,0,0,0,0,0,
DESCONTINUADO,14daa9d0-31fb-4450-9396-edcab3983640,* Excluído * Ypioca Palha reserva Ouro 965ml,INSUMO,true,true,,0,4,0,0,0,0,
DESCONTINUADO,cd296cb4-9b82-406e-a8bf-e27f3557eea4,* Excluído * Fermento Químico em Pó,INSUMO,true,true,,0,1,0,0,0,0,
AUTO_NFE,402f3816-5469-43ab-9b4b-9240d7daf253,Vinho Branco Esporao Monte Velho,VENDA_SIMPLES,false,true,,0,15,0,0,0,0,
NUNCA_VENDIDO,0315de8b-4e12-4c27-b624-7447e7a3c90a,GREMOLATA,INSUMO,false,true,,0,0,0,0,0,0,
AUTO_NFE,ddf06173-8802-4388-80bf-26f4489fd8fa,Maria Guarda garrafa de 750ml - Prata Amburana,INSUMO,false,true,,0,15,0,0,0,0,
NUNCA_VENDIDO,1cb6c79a-6839-44a4-ad82-350f64020cf5,Sobremesa - Evento 06/11,VENDA_SIMPLES,false,false,,0,0,0,0,0,0,
AUTO_NFE,d5a7d00d-4730-4929-8ee4-e5f9600266f3,Licor Fino Peachtree 700ml garrafa,INSUMO,false,true,,0,6,0,0,0,0,
AUTO_NFE,74af1b8c-7fc5-4fd3-a6e4-2ed9431dd3cb,Vinho Tinto Esporao Reserva,VENDA_SIMPLES,false,true,,0,7,0,0,0,0,
NUNCA_VENDIDO,65b0e7f2-5cff-4bb8-80cd-18cb9432e162,BOLINHO DE MOQUECA,VENDA_SIMPLES,false,false,,0,0,0,0,0,0,
DESCONTINUADO,878be5d5-18c6-4bea-bd2e-f11424fb0348,* Excluído * TACA DOIS AMORES,VENDA_SIMPLES,true,false,,0,0,0,0,0,0,
DESCONTINUADO,6efbd93c-f5a4-483b-bd03-b53fa43ae509,* Excluído * Vinho Royal Oporto 10 anos Tawny Porto - taça,VENDA_SIMPLES,true,true,,0,5,0,0,0,0,
AUTO_NFE,e96d457b-d3de-4450-968f-559b477a7203,TORTINHA DE CHOCOLATE,VENDA_SIMPLES,false,true,,0,3,0,0,0,0,
DESCONTINUADO,88102102-969f-438d-9a73-c8df83238bb6,* Excluído * Prato - 08,VENDA_SIMPLES,true,false,,0,0,0,0,0,0,
AUTO_NFE,8c340959-439c-4675-8a4c-4b5908039c52,Red Bull,VENDA_SIMPLES,false,true,,0,9,0,0,0,0,
AUTO_NFE,852a1ba1-fcea-4991-8f85-ad178cf87af0,Cachaça Bananinha 500ml,INSUMO,false,true,,0,10,0,0,0,0,
AUTO_NFE,7b7e37d6-566d-4cb3-885c-8bd509f506b2,(BOLA) SORVETE DE TAPIOCA,VENDA_SIMPLES,false,false,,0,4,0,0,0,0,
NUNCA_VENDIDO,9daeacee-b176-4d99-aff8-bca26687333b,PORCAO DE LEGUMES SALTEADOS,VENDA_SIMPLES,false,false,,0,0,0,0,0,0,
NUNCA_VENDIDO,2d0dda5f-07d2-4ce2-95f1-e0b93fb24b7b,Abacaxi,INSUMO,false,true,,0,0,0,0,0,0,
AUTO_NFE,fcdb9880-4ef6-4278-a44d-cd4081b2baac,FRUTAS VERMELHAS,VENDA_SIMPLES,false,false,,0,1,0,0,0,0,
NUNCA_VENDIDO,93408957-7e8b-4d0c-860e-bf0a25f7bf7f,Espumante Salton Brut,VENDA_SIMPLES,false,true,,0,0,0,0,0,0,
AUTO_NFE,265e0f7b-241c-42f6-a58c-00ea6d346ea6,Barbecue,INSUMO,false,true,,0,2,0,0,0,0,
DESCONTINUADO,f5af8115-a5cd-4d64-b9de-921bbf62251f,* Excluído * Brownie de Batata-doce,VENDA_SIMPLES,true,false,,0,6,0,0,0,0,
AUTO_NFE,b86290e3-9f95-4af8-bee1-6803e920e24f,Pure de Batata inglesa - 120g,INSUMO,false,true,,0,7,0,0,0,0,
AUTO_NFE,b3cbd71b-54b3-4cf8-9360-f1aaa538f44e,Vinho Tinto Luigi Bosca Malbec,VENDA_SIMPLES,false,true,,0,7,0,0,0,0,
AUTO_NFE,f22abe3c-446e-4800-89e0-00a73c3d0479,Picanha C. Disco de Macax. - RUA SAO CRISTOVAO,VENDA_SIMPLES,false,false,,0,4,0,0,0,0,
AUTO_NFE,be9a81bb-b64a-4b68-8742-3ac912aa52d0,BOLO DE COCO COM SORVETE DE TAPIOCA,VENDA_SIMPLES,false,true,,0,6,0,0,0,0,
AUTO_NFE,2af407d2-0df9-4da4-a408-a3aee4c5814d,mix de frutas vermelhas,INSUMO,false,true,Confeitaria,0,6,0,0,0,0,
AUTO_NFE,3ab8a968-76f0-42ac-ba24-1cffbedabeb2,Royal Charlotte 700ml,INSUMO,false,true,,0,3,0,0,0,0,
AUTO_NFE,026befa9-4b9d-444d-93b0-c8bedcfe5728,Xarope de Baunilha,INSUMO,false,true,,0,1,0,0,0,0,
DESCONTINUADO,394441fa-798f-4553-955a-95ffefaaf800,* Excluído * Prato - 16,VENDA_SIMPLES,true,false,,0,0,0,0,0,0,
AUTO_NFE,40290234-6a32-44d0-b1c2-d810bacdbb84,Vinho Rose Quinta da alorna colheita,VENDA_SIMPLES,false,true,,0,5,0,0,0,0,
NUNCA_VENDIDO,ea670048-82da-48fe-a212-2d8964a0c3cb,Expresso,VENDA_SIMPLES,false,false,,0,0,0,0,0,0,
DESCONTINUADO,2a20c4f6-1227-44a6-ba82-5c7d7fd17cda,* Excluído * Esfera de Mangaba com Farofa de Castanha de caju,VENDA_SIMPLES,true,false,,0,1,0,0,0,0,
DESCONTINUADO,aaac02aa-108e-4278-901f-e3c55534a42d,* Excluído * Prato - 12,VENDA_SIMPLES,true,false,,0,0,0,0,0,0,
DESCONTINUADO,62c3209c-496e-4e95-92da-ad8ced0802b6,* Excluído * Batata Frita Tradicional,VENDA_SIMPLES,true,false,,0,6,0,0,0,0,
AUTO_NFE,95214158-749a-4b4e-b868-4afe08bf96c7,Porção  - Costelinha suina (300 g),INSUMO,false,true,,0,4,0,0,0,0,
AUTO_NFE,e7541a25-6531-4ab9-ad92-31529a7a413b,Pure de mandioquinha,INSUMO,false,true,,0,2,0,0,0,0,
AUTO_NFE,30688e36-2eda-4642-a58c-d7371ec6bdf5,Escalope 100g,INSUMO,false,true,,0,4,0,0,0,0,
DESCONTINUADO,ef6a8ac8-e6fa-4702-8692-947aa97a6f0f,* Excluído * Filé mignon,INSUMO,true,true,,0,9,0,0,0,0,
NUNCA_VENDIDO,474bbba3-bae9-46ca-aeb1-5bcf6c7267d9,Espumante Jaume Serra Brut,VENDA_SIMPLES,false,true,,0,0,0,0,0,0,
AUTO_NFE,0d1b6758-602a-4d07-87c2-21167265ce3f,Salada File Mix de Folhas - RUA SAO PAULO,VENDA_SIMPLES,false,false,,0,17,0,0,0,0,
NUNCA_VENDIDO,e6c9b9de-74c6-41d0-8be8-bfeeb829aafb,Triologia do Mangue - RUA BOQUIM,VENDA_SIMPLES,false,false,,0,0,0,0,0,0,
DESCONTINUADO,7d3920dd-5ccc-4ee3-97d1-dd4c2b7b1d8c,* Excluído * Queijo prato fatia,INSUMO,true,true,,0,8,0,0,0,0,
DESCONTINUADO,4f05d7a4-0df7-4421-82ee-b9240927447c,* Excluído * Caldeirada,VENDA_SIMPLES,true,false,,0,0,0,0,0,0,
DESCONTINUADO,ceb94a79-d11c-4505-8848-28a746458ebd,* Excluído * Aratu,INSUMO,true,true,,0,0,0,0,0,0,
NUNCA_VENDIDO,11b90d4d-5215-4133-972d-261af8372f8e,AIOLI DE ALCAPARRA,INSUMO,false,true,,0,0,0,0,0,0,
AUTO_NFE,d1668f46-260b-42ce-9a92-470084d9d048,Vinho Tinto Pruno,VENDA_SIMPLES,false,true,,0,5,0,0,0,0,
AUTO_NFE,5647df49-d890-4bc1-a979-0b0e65a1c220,Vinho Tinto Scala Coeli,VENDA_SIMPLES,false,true,,0,6,0,0,0,0,
AUTO_NFE,83654a29-50ae-4e77-974d-4e45ad5da0e0,Coca-Cola lata 350ml - Delivery,VENDA_SIMPLES,false,false,,0,21,0,0,0,0,
DESCONTINUADO,117bef65-49f6-4cf3-883c-29a738775bdc,* Excluído * Vinagre de Arroz,INSUMO,true,true,,0,7,0,0,0,0,
AUTO_NFE,595ff60c-896f-47ad-bf67-252823f2252d,Ypioca 150 anos 700ml,INSUMO,false,true,,0,2,0,0,0,0,
AUTO_NFE,0e28dcb9-e4b5-42cc-a0f2-786e3ce45fc9,Molho de Queijo,INSUMO,false,true,,0,14,0,0,0,0,
AUTO_NFE,152a02d6-85e2-4427-86ad-e12a461bb087,BISCOITO AMANTEIGADO,VENDA_SIMPLES,false,true,,0,1,0,0,0,0,
DESCONTINUADO,9b8f57bc-e783-4bab-840e-ea16d3ffd1ad,* Excluído * Aratu,INSUMO,true,true,,0,0,0,0,0,0,
DESCONTINUADO,aa40ea36-f87d-452a-9208-3093eb5f63a2,* Excluído * Soamar - Rua capela,VENDA_SIMPLES,true,false,,0,0,0,0,0,0,
DESCONTINUADO,9a254e6d-e52c-458f-ace0-105a10987cdb,* Excluído * Prato - 13,VENDA_SIMPLES,true,false,,0,0,0,0,0,0,
NUNCA_VENDIDO,84362ad4-74e7-47c1-90e0-8975495c8817,Uisque Macallan 18 anos,INSUMO,false,true,,0,0,0,0,0,0,
NUNCA_VENDIDO,3b46cb0c-3c7c-4326-9fd2-85c8fc0d519a,Campari 998ml,INSUMO,false,true,,0,0,0,0,0,0,
DESCONTINUADO,d2f70cc8-5b74-48da-8a89-6ef47dff1594,* Excluído * Especia dia dos namorados casal,VENDA_SIMPLES,true,false,,0,0,0,0,0,0,
NUNCA_VENDIDO,539605c9-c37f-45ce-b0a0-7566c5eea153,nutella,INSUMO,false,true,,0,0,0,0,0,0,
NUNCA_VENDIDO,134d19bd-98c9-4d63-ba69-bce034822ba7,Base de Moqueca,INSUMO,false,true,,0,0,0,0,0,0,
DESCONTINUADO,cba5a1b4-4207-472e-8902-7e5bbf86b02d,* Excluído * Queijo Mussarela,INSUMO,true,true,,0,8,0,0,0,0,
AUTO_NFE,68893ef5-b5df-4008-9602-92cee1e9f586,Mix de Frutos do Mar - AVENIDA MELICIO MACHADO,VENDA_SIMPLES,false,false,,0,6,0,0,0,0,
AUTO_NFE,5c07c552-606d-43b6-958c-2e5f65c2b734,PORCAO DE PURE DE BANANA DA TERRA,VENDA_SIMPLES,false,false,,0,2,0,0,0,0,
DESCONTINUADO,7c8231b6-e749-446f-a17b-5d7b2cb159f8,* Excluído * Rúcula,INSUMO,true,true,,0,3,0,0,0,0,
DESCONTINUADO,7e1ae43e-c508-468d-b93b-88c434059e38,* Excluído * Vinho Tinto Pauillac Pichon Baron,VENDA_SIMPLES,true,true,,0,5,0,0,0,0,
AUTO_NFE,f81c59b5-fb25-4bf6-b999-536a5890abad,Costelinha suína - RUA DIVINA PASTORA,VENDA_SIMPLES,false,true,,0,3,0,0,0,0,
AUTO_NFE,cf5611f1-56e7-46c6-bf70-242ff0ca2465,Vinho Tinto Angelica Zapata Malbec Alta,VENDA_SIMPLES,false,true,,0,7,0,0,0,0,
DESCONTINUADO,fac38eb6-e879-40bd-94ed-f2e8faa76f74,* Excluído * PICLES CEBOLA ROXA,INSUMO,true,true,,0,0,0,0,0,0,
AUTO_NFE,0a14a4fd-2f06-4c4f-b9de-4ff7b61a4d4f,MOLHO CITRICO,INSUMO,false,true,,0,6,0,0,0,0,
DESCONTINUADO,ec27cfc1-a691-4399-89b7-f4e4e55c70d5,* Excluído * Tequila Jose Cuervo Ouro - dose,VENDA_SIMPLES,true,false,,0,2,0,0,0,0,
AUTO_NFE,698e9030-57f0-426d-b523-52980ba28a1f,Xarope Monin grenadine 700ml  - frutas vermelhas,INSUMO,false,true,,0,3,0,0,0,0,
NUNCA_VENDIDO,0331f620-40c9-4cae-88da-a26b145c0442,Seu Ataulfo,VENDA_SIMPLES,false,false,,0,0,0,0,0,0,
AUTO_NFE,adec3938-9610-4524-833e-28317e7b3969,Filé de robalo grelhado - MOUNJARO,VENDA_SIMPLES,false,false,,0,9,0,0,0,0,
DESCONTINUADO,dda102c1-6aaf-4dfe-9089-db96ebd01933,* Excluído * Licor Amarula - dose,VENDA_SIMPLES,true,false,,0,3,0,0,0,0,
DESCONTINUADO,8a1965ca-7b08-4996-9cc7-7182943ee91d,* Excluído * Farinha de trigo,INSUMO,true,true,,0,6,0,0,0,0,
AUTO_NFE,111dc0c3-3122-458d-90e7-4d8ed8475ae8,Robalo de 100g - Executivo,INSUMO,false,true,,0,4,0,0,0,0,
DESCONTINUADO,826e2c13-17fa-46f5-8caf-cf04e61a498d,* Excluído * Garrafa de Água de Coco,INSUMO,true,true,,0,11,0,0,0,0,
AUTO_NFE,0776c672-7770-47d4-8170-905b276f76c5,ANGOSTURA BITTER - Drink,INSUMO,false,true,,0,1,0,0,0,0,
NUNCA_VENDIDO,27a64782-58ea-48cb-a48a-96149842e6cf,RUM INFUSIONADO EM ABACAXI,INSUMO,false,true,,0,0,0,0,0,0,
NUNCA_VENDIDO,81673c16-5dd6-4464-8dc0-8e5ab3e742f0,Nhoque,INSUMO,false,true,,0,0,0,0,0,0,
DESCONTINUADO,850fbc61-0e5c-4600-bbdf-534851b425e7,* Excluído * Goma de tapioca - (Dadinho de Tapioca),INSUMO,true,true,,0,4,0,0,0,0,
AUTO_NFE,1d2db13e-f6ec-457f-953c-c48cdfd776cb,PORCAO DE ARROZ CREMOSO,VENDA_SIMPLES,false,false,,0,7,0,0,0,0,
AUTO_NFE,42986678-37ab-4f9e-a1db-0e5a549dd17d,Xarope de Curacao blue (Ver mls),INSUMO,false,true,,0,2,0,0,0,0,
AUTO_NFE,4197fea6-1a74-4f64-a9bc-44ea75b321bb,"Salmão grelhado servido com penne, brócolis e tomate-cereja ao molho p",VENDA_SIMPLES,false,false,,0,12,0,0,0,0,
AUTO_NFE,27479b39-e3aa-4561-b51a-1b34bb535be0,Vinho Branco Foral de Evora,VENDA_SIMPLES,false,true,,0,14,0,0,0,0,
AUTO_NFE,9e6c0c53-c3e9-4905-807a-c3ffffe8b896,Sobrecoxa de frango - Executivo,VENDA_SIMPLES,false,false,,0,10,0,0,0,0,
AUTO_NFE,6acbe53d-518b-41a4-886b-0fe8ecdc33a9,Rum Bacardi Carta Ouro 700ml,INSUMO,false,true,,0,4,0,0,0,0,
DESCONTINUADO,f0c7c56c-fc61-40d4-9145-f87310b0044d,* Excluído * Polvo com batatas,VENDA_SIMPLES,true,false,,0,1,0,0,0,0,
DESCONTINUADO,daa68ab8-e1d8-49ef-915f-63a7fef0b96f,* Excluído * Vinho Tinto Susana Esteban Sem Vergonha,VENDA_SIMPLES,true,true,,0,9,0,0,0,0,
AUTO_NFE,9402073d-f07f-4326-95ad-c08943385140,Vinho Tinto Calyptra Prestige,VENDA_SIMPLES,false,true,,0,5,0,0,0,0,
NUNCA_VENDIDO,f956afdb-7f8a-43a6-b9ad-47f0d61d4480,NHOQUE DE BANANA  DA TERRA,INSUMO,false,true,,0,0,0,0,0,0,
AUTO_NFE,a54395f8-f354-4970-90bb-2d4cbb69451c,Sagatiba cristalina 700ml,INSUMO,false,true,,0,2,0,0,0,0,
AUTO_NFE,89874965-f46d-4ad1-adc3-127355067e49,SANDUICHE TABUARÁ FILE 4 QUEIJOS,VENDA_SIMPLES,false,false,,0,10,0,0,0,0,
AUTO_NFE,084343c8-055d-4f21-9af1-2fe6b1d41216,NHOQUE DE BANANA DA TERRA COM FILE MIGNON,VENDA_SIMPLES,false,true,,0,10,0,0,0,0,
AUTO_NFE,bc49f0e1-03ef-4bbb-af22-60f2cc0b5ad4,Vinho Tinto Cartuxa Evora Colheita,VENDA_SIMPLES,false,true,,0,5,0,0,0,0,
AUTO_NFE,85b00a11-41f9-435b-97af-48e2bdbecae3,Camarão Tigre - AVENIDA RIO BRANCO,VENDA_SIMPLES,false,false,,0,9,0,0,0,0,
NUNCA_VENDIDO,9a0ad094-dcdf-4d2f-a982-c42f3f55be37,Espumante Chandon Brut,VENDA_SIMPLES,false,true,,0,0,0,0,0,0,
AUTO_NFE,2e0a9ac6-e2ec-4ab6-9f66-24cb90d30960,Filé com fritas - RUA RIBEIROPOLIS,VENDA_SIMPLES,false,false,,0,10,0,0,0,0,
AUTO_NFE,d632d470-5c89-43b2-822a-0d255ffd4fea,FAROFA DE LIMÃO,INSUMO,false,true,,0,1,0,0,0,0,
AUTO_NFE,fc7bcf5e-a728-4beb-886d-2ba5911a85c2,Vermouth Carpano rosso - Garrafa,VENDA_SIMPLES,false,true,,0,1,0,0,0,0,
AUTO_NFE,d98d181a-7331-4d22-9a06-1a83e468d756,AMENDOIM,INSUMO,false,true,,0,1,0,0,0,0,
DESCONTINUADO,9fea0dd6-2a95-456d-8d57-b890ab16a6f5,* Excluído * Mariscada,VENDA_SIMPLES,true,false,,0,0,0,0,0,0,
AUTO_NFE,8a2021e6-eefd-4a41-a501-049f78cabf31,Filé de robalo grelhado/pascoa,VENDA_SIMPLES,false,false,,0,9,0,0,0,0,
DESCONTINUADO,61d07faf-9bbe-4727-aeeb-8af67f32c67d,* Excluído * Vinho Tinto do Porto Valdouro Tawny 10 anos,VENDA_SIMPLES,true,true,,0,5,0,0,0,0,
AUTO_NFE,0b46ebc7-842a-4dea-ac14-128add17c5b3,BANOFFE (ZERO GLUTEM),VENDA_SIMPLES,false,true,,0,5,0,0,0,0,
AUTO_NFE,883e424a-c87b-4227-9ef8-8947cad15e44,Filé grelhado - Executivo,VENDA_SIMPLES,false,true,,0,9,0,0,0,0,
DESCONTINUADO,7e6136b2-33ce-4e39-8cba-003e987ba9fb,* Excluído * Prato - 17,VENDA_SIMPLES,true,false,,0,0,0,0,0,0,
AUTO_NFE,ea7aeee3-0500-44fe-8d24-bbb61bc7b5c9,farinha de aveia,INSUMO,false,true,,0,6,0,0,0,0,
AUTO_NFE,2b3541ad-d55d-4e35-b6d7-b30f30221d11,GINGER ALE  - Drink,INSUMO,false,true,,0,2,0,0,0,0,
NUNCA_VENDIDO,14ee289d-2a61-447c-959a-1e1a27a562c4,ISCA DE ROBALO,VENDA_SIMPLES,false,false,,0,0,0,0,0,0,
AUTO_NFE,c5170bcc-9b96-4673-92e7-5b7abdae6ed2,PORCAO DE PURE DE MANDIOQUINHA,VENDA_SIMPLES,false,false,,0,2,0,0,0,0,
DESCONTINUADO,9265e6a3-efaa-43ec-b582-531c08363970,* Excluído * Filé de robalo de 100g,INSUMO,true,true,,0,13,0,0,0,0,
AUTO_NFE,76525081-64cc-4469-830f-81b42aa5fb80,ANGOSTURA BITTER ORANGE - Drink,INSUMO,false,true,,0,1,0,0,0,0,
AUTO_NFE,06911d40-ff41-4c9f-90bf-e1a7169c0253,Robalo (200 g),INSUMO,false,true,,0,2,0,0,0,0,
DESCONTINUADO,c2d328d0-44b1-4084-8ebb-4135d20a2f90,* Excluído * Vermouth Bianco Carpano - Garrafa,VENDA_SIMPLES,true,false,,0,2,0,0,0,0,
NUNCA_VENDIDO,c037605c-0883-49a1-a343-c9e5c026cb93,LAMINAS DE AMENDOA,INSUMO,false,true,,0,0,0,0,0,0,
NUNCA_VENDIDO,26ee6495-9eaf-40e3-b162-4d1f38503f98,Vermuth  Rosso Carpano 950ml,INSUMO,false,true,,0,0,0,0,0,0,
AUTO_NFE,7c0fea29-3c97-45a4-ae26-27e1a6086241,Croquete de carne de panela com gorgonzola,VENDA_SIMPLES,false,false,,0,3,0,0,0,0,
DESCONTINUADO,eab6bdea-6425-4be9-b9c5-a2f1a458c512,* Excluído * Panacota de coco e geleia de frutas vermelhas - Evento 23/05,VENDA_SIMPLES,true,false,,0,2,0,0,0,0,
AUTO_NFE,35d18044-4d97-4433-80ee-4dee129ad0c7,Tomate cereja  - 40g,INSUMO,false,true,,0,9,0,0,0,0,
DESCONTINUADO,95ee10cf-a630-476b-8099-28baa93212ee,* Excluído * Absolut Vanilla - dose,VENDA_SIMPLES,true,false,,0,2,0,0,0,0,
DESCONTINUADO,8ed8981e-452a-4bff-aa99-90b24644a4b9,* Excluído * Panacota com Geleia de Frutas Vermelhas Zero Lactose,VENDA_SIMPLES,true,false,,0,7,0,0,0,0,
AUTO_NFE,2ba8eabd-6d42-4cf1-8d20-444b727e5bca,Vinho Tinto Rio Sol Tempranillo,VENDA_SIMPLES,false,true,,0,5,0,0,0,0,
AUTO_NFE,17c53279-2b3c-4715-8b89-f04560ba0a00,Budweiser Zero Long neck,VENDA_SIMPLES,false,true,,0,11,0,0,0,0,
NUNCA_VENDIDO,ba3660e2-7949-45ce-9619-9ae49989bc04,MOQUECA RIO SERGIPE,VENDA_SIMPLES,false,false,,0,0,0,0,0,0,
AUTO_NFE,cd19d60f-c1df-4563-bd0d-eb05167dd793,Dona Olga,VENDA_SIMPLES,false,false,,0,2,0,0,0,0,
NUNCA_VENDIDO,992e7087-c316-4e32-9c7c-f17759bc5f24,Tortelli (Valor do kg),INSUMO,false,true,,0,0,0,0,0,0,
AUTO_NFE,594fc9e3-b8ad-4395-8230-c8acd3f10b97,PORCAO DE ARROZ BRANCO,VENDA_SIMPLES,false,false,,0,12,0,0,0,0,
DESCONTINUADO,ac7c5058-af16-417d-90c5-f5e3d395b1ba,* Excluído * Farinha de trigo,INSUMO,true,true,,0,6,0,0,0,0,
AUTO_NFE,68fa6d77-9474-4575-8497-ad3d106f56a5,RISOTO DE BRIE E DAMASCO,VENDA_SIMPLES,false,false,,0,2,0,0,0,0,
DESCONTINUADO,b91125cb-ef49-4859-a8a9-890dfe2b9983,* Excluído * Cracker de filé ao molho de vinho,VENDA_SIMPLES,true,false,,0,20,0,0,0,0,
AUTO_NFE,57304595-a073-49b3-8ce7-2730f6a230e4,Arroz Arborio 180g,INSUMO,false,true,,0,5,0,0,0,0,
AUTO_NFE,fbd25a0c-a35f-4013-bc2b-61c3a0a6232b,FRANGO FRITO TABUARA,VENDA_SIMPLES,false,false,,0,7,0,0,0,0,
DESCONTINUADO,19c60716-fbb6-4fdc-940d-e7420ccc7cb4,* Excluído * Cebolinha,INSUMO,true,true,,0,0,0,0,0,0,
DESCONTINUADO,6fbd7b89-75b1-49b2-878c-e48039108737,* Excluído * Prato - 16,VENDA_SIMPLES,true,false,,0,0,0,0,0,0,
AUTO_NFE,ae467eb1-14fe-435e-9bc8-bb820ec2fd97,Eisenbahn Long neck,VENDA_SIMPLES,false,true,,0,6,0,0,0,0,
AUTO_NFE,d319b726-ef21-4335-bb0f-7812fb733193,despesa com refeição,VENDA_SIMPLES,false,false,,0,1,0,0,0,0,
AUTO_NFE,56c46084-e4e2-41df-bbee-8663d46d2485,PANNACOTA COM GELEIA (ZERO LACTOSE),VENDA_SIMPLES,false,true,,0,6,0,0,0,0,
AUTO_NFE,28b571dc-941d-4ed6-a79f-028dd8022cb3,Vinho Tinto Scala Coeli Reserva,VENDA_SIMPLES,false,true,,0,7,0,0,0,0,
NUNCA_VENDIDO,880e8742-6947-495c-8878-b04c02898e01,ESPUMANTE BRUT,INSUMO,false,true,,0,0,0,0,0,0,
AUTO_NFE,470d8c3e-c735-40e9-8dd3-1f314d3efdee,SANDUICHE SALMÃO,VENDA_SIMPLES,false,false,,0,4,0,0,0,0,
NUNCA_VENDIDO,d0482d80-bad0-4bc6-8868-7789d2899dab,Lasanha à bolonhesa - Executivo,VENDA_SIMPLES,false,true,,0,0,0,0,0,0,
NUNCA_VENDIDO,10b09b7e-5802-4e3e-93c9-ca7bf3319cc2,Pornstar Martini,VENDA_SIMPLES,false,false,,0,0,0,0,0,0,
AUTO_NFE,610e0f75-239f-452e-8a98-909bfd71a9a1,Vinho Royal Oporto 10 anos Tawny Porto - Taça,INSUMO,false,true,,0,5,0,0,0,0,
AUTO_NFE,20167ed5-6ddd-4378-bb43-9b53d6511bee,Gin Tanqueray 750ml,INSUMO,false,true,,0,14,0,0,0,0,
DESCONTINUADO,0a5d5997-a552-471a-a990-1ac32376334f,* Excluído * Caldeirada molho de tomate,VENDA_SIMPLES,true,false,,0,6,0,0,0,0,
AUTO_NFE,a5e80a37-a2b4-450a-8ad5-7033fd07ccff,CALDA LARANJA,INSUMO,false,true,,0,2,0,0,0,0,
AUTO_NFE,edf65be4-731a-4297-b812-e41bcff1402f,Feijão Tropeiro - 150g,INSUMO,false,true,,0,7,0,0,0,0,
DESCONTINUADO,82c25d39-86f8-4767-9870-4aff7e308dc4,* Excluído * Coca-Cola lata 350ml,VENDA_SIMPLES,true,true,,0,21,0,0,0,0,
NUNCA_VENDIDO,c38c8c67-6701-49d6-8006-bc83c34fc530,Risoto de funghi,VENDA_SIMPLES,false,false,,0,0,0,0,0,0,
DESCONTINUADO,2cfcbff9-cb03-467f-9cb1-aae897629033,* Excluído * Prato - 15,VENDA_SIMPLES,true,false,,0,0,0,0,0,0,
